Transaction_ID,User_ID,Amount,Transaction_Type,Location,Fraudulent,Year,Month,Day,Hour,Minute,Second,Day_of_Week,Is_Weekend
9e7f6910-0f71-45a7-a296-7a488aa5c987,5845,1362.43,Bank Transfer,Gibsonburgh,0,2025,1,7,0,33,55,1,0
25f9bc98-8500-4282-8324-057e3a375030,3179,4147.35,Online Purchase,Hopkinsbury,1,2010,5,7,4,49,29,4,0
d8f22e56-b979-43d2-bb8e-5a11f234fd59,5428,4975.99,Bank Transfer,New Scottmouth,1,2022,3,20,16,16,20,6,1
fe57e82e-8fbf-4464-b639-2842b7c3b7ad,9337,3623.26,Online Purchase,New Timothyport,1,2000,3,26,17,11,25,6,1
d4a3b2bc-e374-4679-bda4-19512007b2c3,5630,4922.75,Bank Transfer,Kennethfort,0,1971,2,21,14,34,44,6,1
d47682d5-de95-4123-8079-37d1357e2a20,8483,2740.11,Online Purchase,Wiseburgh,0,2003,2,19,21,25,20,2,0
f47d4e0a-65e2-4aa1-b0ab-0f1908e71dfc,6202,3954.55,Bank Transfer,South Rebecca,1,2011,3,5,19,13,49,5,1
19996632-9322-4bad-be0a-f6697e666054,8250,4461.97,ATM Withdrawal,Peterfurt,0,2017,1,14,16,51,33,5,1
64d4d689-b3b1-496b-ad12-9a0ed63f8394,7318,2620.52,Bill Payment,Richardview,0,1983,12,26,3,23,31,0,0
509f6ad0-e025-47f2-8049-7159caec167d,6901,1584.51,ATM Withdrawal,South Todd,0,1980,2,12,7,52,9,1,0
9344544b-dd77-4512-b0cd-7b477a830b3d,1161,1554.04,ATM Withdrawal,Jennamouth,0,1984,7,17,18,14,13,1,0
21511def-dc95-4378-9a07-78ed2810d7cb,8604,1261.39,Online Purchase,Sharonburgh,0,2001,10,6,4,19,15,5,1
a25f1ce2-3d1b-4040-b271-1274bc521365,2221,4460.3,Bank Transfer,Hendersonmouth,1,2013,1,24,18,6,0,3,0
e17a70d7-0198-4ccf-af40-262f30edd5d4,6654,1572.86,ATM Withdrawal,Martinhaven,1,1995,3,21,1,16,28,1,0
980adb04-3d29-4112-8853-d6c74ab06ca6,1173,1829.49,Bank Transfer,Lake Raymond,1,1981,9,30,2,59,36,2,0
0c11e0c4-a427-4a79-95ce-1d2889b5ab01,1017,1333.59,Bank Transfer,Cunninghamhaven,1,1992,4,15,18,56,38,2,0
00619b37-57c4-470e-bf42-c88d6182dc6c,3193,1685.53,Bank Transfer,Hooverville,1,2010,1,3,16,55,28,6,1
9e436b8e-f010-40d5-b445-0338854d50f9,2545,2168.87,ATM Withdrawal,New Regina,1,1988,12,30,6,39,17,4,0
d449415f-5304-492f-b094-89d5056860c0,4134,1806.69,Bill Payment,Crystalfurt,1,1985,1,2,9,14,52,2,0
5f0219eb-f6a5-48b4-8e53-eb44fc2ffc73,3777,2066.03,Bank Transfer,West Miguelhaven,1,1987,6,11,21,23,11,3,0
324525dd-e637-4b11-8052-69135e56c696,6007,3891.7,Bank Transfer,Rosariobury,0,2003,10,3,20,49,23,4,0
eb7124d3-3abb-49bb-88c0-cd7624ee37f3,9924,4179.78,Bank Transfer,Parkerberg,0,2008,5,13,22,6,33,1,0
7d817a99-2590-4121-b865-90bd302c67cd,7529,3083.88,Bank Transfer,North Morganton,1,1984,6,18,15,56,3,0,0
2c82f0c5-bb8c-476f-b087-13c2071dbee4,7251,2214.0,Bill Payment,South Blakestad,0,1974,9,19,6,3,43,3,0
cace5d9f-231c-482b-a4eb-de8b4bcf83fd,8562,1410.22,Bank Transfer,Jeffreyside,1,1990,5,16,9,10,49,2,0
47da64dd-001d-401a-9bfc-601fec4832ec,7980,4227.79,Bank Transfer,Sweeneymouth,1,1994,12,3,0,52,33,5,1
83e18460-0220-4d9a-a361-5e4d67f9830e,4717,799.75,Bank Transfer,North Marc,0,2010,1,28,10,33,52,3,0
a8b2d10d-6079-4e8e-8f8a-d030faab7417,5610,18.5,Bank Transfer,Lake Kimberlyport,0,1992,6,2,8,53,0,1,0
0bbadc43-d9a7-460a-a6ae-08695327ca6d,4621,818.96,Bank Transfer,South Jamieland,1,2008,4,1,5,9,23,1,0
604d9672-138a-414b-8f41-aae053f475a0,4433,1424.12,Bank Transfer,West Joseph,1,2007,4,14,21,43,29,5,1
91c5d923-ddb7-447d-bbd1-4e3861ff4efa,3777,3102.01,Online Purchase,Sandystad,1,2008,11,26,22,4,22,2,0
7eb4c3ed-960b-4e2e-b481-480ea5f6f20d,8925,2915.1,Bank Transfer,West Heather,1,1989,3,21,17,54,49,1,0
553cc6c4-f2b6-4cea-9ad2-da53691f5d95,4205,161.5,ATM Withdrawal,Port Brittany,1,1984,6,21,4,52,10,3,0
473901b9-3f15-4804-a582-4e6cbfc56e45,4416,2826.1,Online Purchase,Henrychester,1,1978,7,24,18,37,48,0,0
6b1caaad-45b6-4d3d-accc-65a643a9ae11,1950,259.86,Online Purchase,Ashleytown,1,1979,5,21,9,53,16,0,0
6faf7437-30c6-4c4d-ba54-0ac86d0ab9bb,7878,1695.3,Bank Transfer,Matthewtown,0,2012,6,17,6,42,3,6,1
64c82bfd-eb2d-41da-8a36-db4ac2f4b10e,9191,1807.6,Bank Transfer,Howardburgh,0,1970,3,18,8,14,8,2,0
29138abd-7dcb-4a69-b4b4-771087b2dff1,7446,557.24,Bill Payment,New Danielfurt,0,1989,8,14,2,0,57,0,0
56d1e727-7e45-4e33-97fb-d94f2e0b8010,3211,3829.6,Bank Transfer,Lake Tammy,1,1984,6,10,19,15,20,6,1
9f8676f8-3574-4fd8-a681-7822f89aaee9,2553,429.0,Online Purchase,Port Anthonyland,0,2017,3,12,14,19,41,6,1
9cb9cf9b-86ab-4b3e-b906-43b1586da0a3,9780,2059.07,Online Purchase,Nathanielbury,0,2006,6,27,16,52,10,1,0
eb5e48dc-a319-4e18-b62a-906e5de30aae,8593,2409.06,Bill Payment,East Jennifer,1,2016,7,10,4,26,28,6,1
a305f0d3-2509-400f-be3a-64ce8235c609,8517,1359.1,Online Purchase,North Davidmouth,0,2013,6,29,19,16,38,5,1
ea04267e-e58c-4092-8311-aa9ede2d34c4,8392,1950.68,ATM Withdrawal,Jasontown,1,2009,7,30,2,28,33,3,0
f818956d-7e68-4266-8bb6-cfbe464581e1,3651,667.03,Bank Transfer,West Shawn,0,1983,10,29,9,32,18,5,1
02cdffdc-5d78-495b-aaa0-f21c7a06ba9d,2067,1654.33,Bill Payment,Brianhaven,0,1994,1,8,12,43,16,5,1
2cbe8261-4a4f-4de1-9f08-eeba5fa7c246,2926,733.98,Bill Payment,Coreyville,0,1996,10,13,23,31,58,6,1
6922a771-37ab-4b5f-8a5c-f2210c3fce6b,1819,1036.93,Online Purchase,West Ana,0,2017,12,27,15,58,43,2,0
a56a7a94-d728-4ab7-af02-c3804a116db7,1605,4406.01,Online Purchase,Katherinemouth,0,2010,1,12,5,11,9,1,0
4db3167f-1988-4e59-9e3e-c76b5b4d83ed,9363,3651.89,Bank Transfer,Melissaborough,1,2019,1,11,19,14,42,4,0
0ba74b87-9c4b-4d39-b618-f92391af55b2,5480,1737.47,ATM Withdrawal,New Richard,1,2008,5,16,18,56,32,4,0
467471c4-947f-4fca-8183-489ac86ebd69,8160,280.36,Bank Transfer,Pattonbury,1,2002,4,15,22,21,53,0,0
d8c093a7-a941-4b1d-81a2-bd7570403f28,4867,2834.65,ATM Withdrawal,South Tammy,1,1995,7,14,3,14,40,4,0
1b380882-6f66-4db2-b743-6715de83fd60,3580,3107.92,Bank Transfer,Edwardsview,1,2004,10,5,10,8,24,1,0
7044b4bf-56c7-4250-bdae-7a386a34b387,4487,3181.71,Online Purchase,North Eric,0,2013,9,18,15,49,19,2,0
56c81116-a65d-40cd-a17b-075501cfc9ec,8128,664.64,Bill Payment,Wilkersontown,0,2008,11,24,5,39,26,0,0
46dac8a4-3f76-4d1c-8e96-57ce4f0c7162,5440,2283.83,ATM Withdrawal,Racheltown,1,2008,12,1,4,53,31,0,0
21a17177-9184-4df8-9d2a-7cd970b22300,4872,3356.14,ATM Withdrawal,Campbellmouth,0,2001,6,25,5,13,51,0,0
bd6db859-d560-4f3d-b116-e705edea8bac,1610,4633.5,Bill Payment,Port Brianside,1,2002,4,8,1,27,3,0,0
d6576555-44d3-48c0-996c-93aeee3d0680,1648,3675.49,ATM Withdrawal,Blakeborough,0,1972,3,15,13,40,32,2,0
c64c3a26-3a08-4e81-b264-0ede56c17069,4928,3804.54,ATM Withdrawal,Heatherhaven,1,1982,12,18,23,12,29,5,1
360c8ab8-1b85-40a8-b315-04c75ff8dc36,7738,1340.77,ATM Withdrawal,Stephaniemouth,0,2002,8,10,10,54,39,5,1
eb76c7e0-3c8d-4b47-8975-7cb1865a4d82,3403,4793.97,Bill Payment,New Danielton,0,2005,10,31,14,51,52,0,0
d1af5ba0-73f9-4fb5-8822-45c11573a1ed,9608,3645.17,ATM Withdrawal,Aguirretown,1,2002,7,12,0,25,20,4,0
7b6aa604-0e02-445f-9421-8942c4b3d707,9189,1552.86,Bank Transfer,West Mitchelltown,1,2019,11,18,8,21,35,0,0
7080642e-bc6e-4ca6-85a0-9b2c6e6102d2,8530,2383.34,Bill Payment,West Heatherland,0,2023,10,14,22,46,9,5,1
6e14214a-bb97-43fe-b55a-18384448b36c,6198,3109.84,Bill Payment,North Colinstad,0,1985,2,6,10,43,0,2,0
86e1a035-f4e4-4005-a244-eb6a628577a5,9952,2729.08,ATM Withdrawal,Bennettshire,1,1982,12,22,11,23,58,2,0
93ae03ad-5b32-42f3-ab23-4259d0c54973,1414,81.32,Bank Transfer,Cortezstad,1,2007,2,21,2,16,55,2,0
cf85423f-c452-4ff6-a540-0f7b29c070b9,1301,222.11,Bill Payment,Scottburgh,1,1975,7,8,18,29,1,1,0
d84ab4b8-962b-4094-b06e-019e2f2253b6,4412,873.83,Online Purchase,East Jacobport,0,1990,8,23,18,46,28,3,0
3e38f3bb-2a78-4191-8bef-4df71519d7a9,6515,1957.89,Online Purchase,New Sethview,0,2000,4,25,21,25,4,1,0
fc606eea-bc4d-48ca-8f14-949fee8ad46d,4307,3022.05,ATM Withdrawal,Robertton,0,2007,11,1,21,38,37,3,0
88dd6e37-ea8b-40f4-9980-a54859d02756,1961,2229.22,Bill Payment,Mckenzieland,1,1974,7,8,1,54,21,0,0
25af0f05-89d7-48a2-ae94-2e42c40e2061,4554,161.57,Online Purchase,Johnborough,0,1976,3,17,21,5,36,2,0
5735b929-2c5b-4dbd-862d-ea1769c963a1,1033,4516.51,Bank Transfer,Stevensburgh,0,2000,12,3,14,19,35,6,1
c00f50a2-7806-4b7a-87c5-912b4a581148,3683,214.05,Online Purchase,Mitchellside,1,2019,2,8,13,43,59,4,0
0ec11ca4-894c-400b-9b76-513e47b34605,3632,2757.01,Bank Transfer,Lake Brenda,1,2010,9,13,5,44,32,0,0
01b6e22e-ac1f-41a8-9d53-c89b37a447e9,4360,3585.96,Bank Transfer,North Kim,0,2010,8,9,3,48,53,0,0
8a63e599-19da-419e-a9af-60ba08a95cbd,3331,207.74,Bank Transfer,New Michael,0,2016,2,22,21,24,25,0,0
4afff1ea-13ba-4a14-bd36-6aded0ea25fb,2265,333.81,Online Purchase,New Charles,0,1981,1,8,4,28,38,3,0
f1ccec6b-b9aa-41f9-b34b-e05cfb42beaf,1705,1199.81,Bank Transfer,Meyerfort,0,2017,9,11,3,41,32,0,0
9821c6dc-fb6f-420d-9347-4142185fcd2b,8246,311.22,Online Purchase,North Douglas,1,1981,9,23,2,12,19,2,0
8bf00d3c-39b9-430c-b932-a7f9274fa1eb,1187,3320.3,ATM Withdrawal,West Lauraland,0,2012,4,12,10,40,46,3,0
cec1562d-32d3-4502-90ae-b935a518128a,3433,2280.7,Bill Payment,Wilsonville,1,2000,8,29,6,25,42,1,0
4ae4f53b-3749-4092-a562-fcb000036bd5,3340,3799.52,Bank Transfer,Paultown,0,2010,3,2,6,29,31,1,0
b756f79e-b200-4c1f-a1bb-6db83b7e19cd,5025,1925.9,Bank Transfer,West Toddborough,1,2016,5,14,18,14,23,5,1
43c50951-89c6-4308-8f26-701a8a5ff045,1113,311.93,Bill Payment,Jayport,0,1977,8,31,13,21,10,2,0
f5e3b1cd-294c-4052-8418-f6dd1b97a0f1,2535,3591.97,Online Purchase,Lake Juan,1,1974,1,12,16,41,44,5,1
51422d93-9ac4-4445-9afd-32f131b621bc,7458,4597.14,ATM Withdrawal,South Andrewburgh,1,1973,3,24,9,30,15,5,1
74cce1ea-367f-48a2-8215-dc9f28af4074,2323,673.58,Online Purchase,West Danielle,1,2019,7,3,15,41,21,2,0
cf320bae-b60e-4b5a-8716-b3ac0f934526,9539,394.7,Bank Transfer,Chenside,0,2018,10,3,18,22,27,2,0
1741152f-90ff-404a-a8c4-8a37b9f524e2,8059,1250.21,Online Purchase,New Melissa,1,1976,7,4,8,4,3,6,1
8976c9c9-c855-4e9c-aca5-ae00d157bd7a,5810,3185.8,Online Purchase,Reginaport,0,2003,4,6,17,58,37,6,1
b64cd05e-fb73-4ba0-8096-e8bded343759,7657,4718.21,ATM Withdrawal,Nicoleborough,0,1978,12,26,12,55,3,1,0
a04fe2fc-113b-45f0-90d4-ffc96b19394e,1491,4145.42,Bank Transfer,Port Jacobmouth,1,1974,8,10,22,17,14,5,1
c8b2faf1-ed97-419e-804b-e0254a2d1913,7310,3403.18,Online Purchase,Wrightland,1,1997,4,1,10,13,35,1,0
dee7f4d2-9239-4a97-a0dd-9a209e664bce,6147,1184.92,Online Purchase,Johnnyfort,1,2009,1,31,14,2,6,5,1
7be4ef6a-da96-451c-9a75-1e013fa8f33d,5564,1793.11,Online Purchase,East Michael,0,2014,11,3,1,0,57,0,0
9b54e15d-44c2-4585-a44b-98387b0f124c,2458,4514.01,ATM Withdrawal,Erinmouth,1,1974,4,14,4,22,25,6,1
b5949ca8-4612-4c7c-930a-12c5601413b8,4573,3553.07,Bill Payment,Jordanchester,0,1995,8,20,3,43,57,6,1
d46974a9-18d7-418b-970e-31c9baff5de5,2581,218.26,Bank Transfer,New Glendatown,0,1992,2,15,15,27,56,5,1
622fba5b-3e4c-4f0c-8807-54e08d975922,9817,907.04,Bank Transfer,Port Annaport,1,1998,11,16,23,29,20,0,0
9577546f-cd45-427d-ab0a-f2a2d0004926,9569,865.62,Bank Transfer,East Whitney,0,2010,10,30,17,30,20,5,1
42e32caf-29c9-4f60-93d8-67d61c6c7451,9089,4205.97,ATM Withdrawal,Debramouth,1,1995,6,4,21,26,14,6,1
dce6805c-5ad8-4b38-b137-a38282194cc4,5145,4136.82,Online Purchase,West Jillianland,1,1989,8,17,16,28,51,3,0
6108c7bd-4494-4951-981d-660cb5a5af30,6810,787.05,Bill Payment,Reyesfort,1,1997,4,24,17,34,42,3,0
99bacc0c-217f-4269-8a70-0bfe904f1e5d,7976,4239.45,Bank Transfer,Brittanyton,1,1978,5,2,9,56,2,1,0
3706d342-64b9-4696-b896-b8dc6fe10fb0,5012,1678.75,Bank Transfer,Krauseport,0,1998,6,22,13,14,37,0,0
c824e844-f227-437a-81ba-94dc4eb4423f,4576,3374.91,Online Purchase,North Nathanfort,0,2005,1,21,16,18,23,4,0
6169bfb2-b8ae-4c6d-bce9-7e053583b670,7193,3080.62,ATM Withdrawal,East Barbarabury,0,1981,10,7,9,14,4,2,0
4c613057-1275-40c4-ae3a-c69b630e6f51,2338,3641.53,Bank Transfer,North Lori,0,2020,6,16,7,50,53,1,0
68f4963e-fd6a-4b40-9e7b-55e2b77ea260,4634,705.9,Bank Transfer,Lake Caitlynberg,1,2012,10,22,8,26,50,0,0
e13c26f1-2df4-4500-9c55-7f14195f03fc,1968,4614.1,Bank Transfer,New Sonyaside,0,1996,3,9,13,10,39,5,1
41574f23-914d-4f5e-bf78-1744767e1fe3,3709,828.01,Online Purchase,West Alishafort,1,1970,8,13,23,39,50,3,0
ea6f07b6-555e-4a82-991c-91b5d45bf832,3899,1615.31,Online Purchase,Lake Andrew,0,2018,7,12,2,55,36,3,0
a605ac4c-92eb-4fdc-9c54-39cbbb353678,8149,3650.46,Online Purchase,East Laura,0,2021,2,16,10,11,49,1,0
c4cdcfb1-1889-45d0-b20b-c6a664fd6d64,4215,4855.99,Bank Transfer,Rickyside,1,2017,9,19,14,27,39,1,0
b7b58d02-aaa9-43ca-9227-65878686015d,5444,2537.4,ATM Withdrawal,Ashleyview,0,1970,1,2,23,14,8,4,0
d5ac34eb-992b-4d4a-95b2-a454d4f906b3,4036,1892.01,ATM Withdrawal,Port Kendraberg,1,1985,7,10,16,56,16,2,0
3ac77895-0b71-41d6-8183-7f229786455a,5168,2260.18,Bank Transfer,East Joyce,1,2001,9,8,5,16,57,5,1
e248660a-192e-4956-a8e5-4047eecc61f9,3594,1656.26,Bill Payment,North Lindsey,1,1995,9,5,17,25,44,1,0
ef59d4ee-0143-4f62-952d-d8bca5acc882,5766,945.41,Bill Payment,Kirstenport,1,1995,11,22,12,8,20,2,0
181a3c4f-e7ed-4e5e-bc51-828ef4fe4c33,7488,872.07,Bank Transfer,Mooretown,0,1994,8,7,1,12,25,6,1
9976639e-27a3-402c-ac65-802103cd3565,4453,3548.86,Online Purchase,Jennifertown,1,1979,2,20,11,55,50,1,0
07dd5afe-2442-42f3-9bad-170ded30dfdc,8966,3886.06,Bill Payment,Michaelview,1,2008,9,18,0,53,0,3,0
b5fb6a4f-b512-4b0e-898c-160dac8d3764,3064,1846.85,ATM Withdrawal,South John,1,2023,3,23,1,7,38,3,0
ba3f6909-95f9-4f97-97fd-32b59b221850,8981,2889.37,Online Purchase,South Pamelabury,0,1984,6,24,11,58,22,6,1
96c7d499-538a-42db-afa1-b82770071973,3796,3664.8,ATM Withdrawal,Port Christopher,0,1995,7,7,6,4,40,4,0
63f1932d-444b-4aa9-adea-68eeb4ef7eeb,4720,1137.35,Bill Payment,Russellshire,0,1991,12,14,21,36,23,5,1
690546b1-c998-4239-ab48-cf39dc23fdcf,2721,2871.91,Bill Payment,Georgebury,0,2011,6,11,3,13,59,5,1
52c5a4de-fd34-48d7-ad15-41e970db6c0d,4436,646.36,ATM Withdrawal,Spearsstad,0,1985,9,21,10,8,7,5,1
dc7e5d8a-86a4-4763-8eea-3faa67c4e3a1,3267,2062.68,Bill Payment,Valdeztown,1,1979,7,26,12,1,25,3,0
266347e7-3370-4ab3-b62d-60ff4740e712,5480,405.22,ATM Withdrawal,North Lawrencefort,1,2002,4,3,3,44,35,2,0
99fce2e5-a191-47bd-be31-b3f9e2c7a410,5790,3136.43,Bank Transfer,Thomastown,1,2010,9,26,5,54,24,6,1
49addc94-2d30-47a7-9f39-872d558c749d,2239,754.81,Online Purchase,Janicebury,1,2007,12,12,13,8,47,2,0
01e71bad-5389-423e-8bca-8d21249b2fed,2450,4123.01,Online Purchase,South Darlene,0,1975,12,24,8,43,14,2,0
59b03f94-8e86-4888-89a0-e6231bcc5318,9321,3195.11,Online Purchase,South Jon,1,2024,10,15,12,4,17,1,0
1c8f5326-be71-44a9-b739-0a27f4476207,8047,4101.27,Online Purchase,Sandersside,1,2018,9,14,8,23,39,4,0
61bc237c-81b3-451b-ae6a-79b6a767eddc,2361,2273.27,ATM Withdrawal,Jessicamouth,1,1972,6,2,13,48,15,4,0
0edbff00-374f-4f98-9ddf-f935fe028183,5795,3376.65,Bill Payment,Michaelville,0,2008,5,28,8,54,10,2,0
3028e538-a85c-4d4a-b50c-049f86723ed9,8142,4720.82,Bank Transfer,South Allison,0,2004,12,27,11,27,44,0,0
72d7cd96-a962-4f76-9ddc-f5183d876f2a,4194,3000.86,Online Purchase,Andersonberg,0,2012,11,8,21,9,41,3,0
f93450e6-9ce1-41a5-8929-81b563906602,5311,1639.95,ATM Withdrawal,Hebertland,1,1990,3,13,1,15,35,1,0
6c41f32a-e369-4552-91d6-977716e935db,2418,2230.23,ATM Withdrawal,North Natalie,0,2003,1,13,8,26,16,0,0
125d7f32-513b-4b86-921b-bf164f3288ba,8298,796.71,Bill Payment,Gloverburgh,1,1973,6,7,5,33,58,3,0
bc7324b7-52a4-46b1-aa56-8ebb7de9a705,5113,1395.76,Online Purchase,South Roberta,0,1981,3,30,9,24,30,0,0
481730a6-5c8b-4d43-a799-7ef657be0337,9305,990.43,Bank Transfer,Port Danielle,1,1984,8,22,14,4,3,2,0
638fec38-9767-4c9f-aa6b-14aa7e7ba281,2466,4968.51,ATM Withdrawal,East Samantha,1,2000,2,29,15,43,2,1,0
62dfc6a2-5aaa-4aeb-9a25-98a775405301,6072,4113.03,Bill Payment,Kyleshire,0,1997,4,27,13,42,0,6,1
baa87e5f-3170-47ed-a44a-a9c109bb6994,4595,662.43,ATM Withdrawal,Whitehaven,0,1986,4,16,18,2,19,2,0
e737ef0f-eabb-4814-9c5a-30e6c8e82c01,9937,2560.21,Bank Transfer,Smithland,0,1982,11,25,15,29,24,3,0
d6cde470-e9e3-4040-97b3-6ffa2e933180,2006,2614.9,Bill Payment,New Jacqueline,1,1991,12,19,23,35,15,3,0
90e6e733-5c88-4505-9563-1778b8d9cccd,1356,2110.54,ATM Withdrawal,Avilafort,1,2021,8,6,17,43,24,4,0
66b04d87-1c2d-4468-911b-1f9d6357d8ca,8119,1102.92,Online Purchase,Kendraberg,1,1978,5,1,17,31,58,0,0
1379dc03-bb46-4e94-9c22-9ebca9057643,1721,191.49,Bank Transfer,Sandrashire,1,1993,9,13,7,46,58,0,0
b7647c9a-e8c5-4938-8988-8d2e58b273ee,5549,2591.64,Bill Payment,Beckburgh,0,1986,8,16,21,10,37,5,1
2cd78ade-353a-4d77-8b6b-d92c3c6316bf,5527,3886.89,ATM Withdrawal,Carolberg,0,2016,12,5,21,51,1,0,0
04336c83-29c9-4bd8-bfab-e12d8c7c3b8b,9203,3061.1,Online Purchase,South Jamesburgh,0,2001,10,12,3,31,25,4,0
ab40bc75-cdb4-40c0-9829-fe8494fa8ff0,8455,1712.43,Bank Transfer,East Stephenfurt,1,1993,11,8,13,5,10,0,0
61f15482-8688-4740-8de8-e69eb4d188dd,9468,2565.74,ATM Withdrawal,West Ryan,1,1977,6,10,5,13,4,4,0
41280b2f-4a76-49f8-aee5-41597abe4fba,8974,1809.42,Bank Transfer,Thompsonstad,1,2019,1,31,18,27,58,3,0
7a2fdedd-579e-4a41-90a0-1b749f85cc2e,9937,2367.38,Bank Transfer,Chavezville,1,2021,4,24,7,40,5,5,1
6dda8675-9663-49d6-9a30-0f566e4561be,2711,2675.26,Bill Payment,New Adamborough,1,1994,2,10,8,41,4,3,0
9e3d95c4-71a3-4188-ae1c-36eb9bae1e54,1502,481.3,Online Purchase,Ericside,1,1974,10,17,10,10,30,3,0
c74970f1-d1fc-4a17-94e3-781eb02e06ba,7789,4163.26,Bill Payment,Hudsonport,0,1975,4,16,18,6,46,2,0
c09a4bfb-e3de-4456-9490-1ad56f3af8e2,3875,4210.56,Bank Transfer,Mollystad,0,2000,6,5,6,31,31,0,0
b53ada1c-dd1c-464f-a9c7-73e83b1798a3,7504,535.08,ATM Withdrawal,Schmittton,0,2022,6,18,9,6,31,5,1
3e6da190-55cb-4fda-96c2-c1a69cb2a515,5913,450.05,ATM Withdrawal,Port Terri,0,2018,3,23,11,27,59,4,0
5189c0e3-6c98-4ac7-b7d7-88252b366414,4410,3265.98,ATM Withdrawal,Port Ashleyborough,1,1998,3,1,3,34,59,6,1
2d49a13f-b39a-4c33-9e94-ab3a185b0743,3241,584.5,ATM Withdrawal,North Michaelmouth,1,2024,1,4,10,37,18,3,0
51f6cf17-a553-46f2-9fe2-d2b44a8c48c3,8373,533.74,Bill Payment,Fergusonport,0,2019,12,15,0,47,30,6,1
4de9bb3c-4874-42eb-9181-437f0fe83969,7265,4077.21,Online Purchase,South Andre,1,2003,1,16,22,54,23,3,0
28918de3-167e-47d0-b83b-1fa24b9f0ff0,9583,3013.91,Online Purchase,Davisburgh,0,2024,1,15,16,19,29,0,0
07db4848-9de1-4293-a555-563a469f982e,7345,1259.7,Bill Payment,North Hayley,0,1985,3,22,10,44,14,4,0
a6854357-cbf4-4895-b320-80d72d3849ef,7265,4004.87,Bill Payment,West Linda,0,1976,12,30,4,51,59,3,0
8b63ca33-d6b7-40a2-be1d-ae2599074e68,2788,1664.06,Bill Payment,Gonzalesburgh,0,1990,2,13,1,25,5,1,0
bc2f0fad-3f73-418d-975c-0260efb26510,6660,1239.02,Bill Payment,Meganview,1,1984,8,2,11,32,25,3,0
4dd51edf-2758-477d-9246-66edbb9f5a95,5843,1351.79,ATM Withdrawal,West Debraberg,1,2024,6,18,15,42,22,1,0
ce5ee4bf-555a-4c1b-a7db-4ecedafa275a,1069,2934.49,ATM Withdrawal,Johnsonside,1,1996,10,14,16,8,27,0,0
4b6143ed-f9c3-4a96-89d6-93a146e6b370,5024,2016.7,ATM Withdrawal,New Carolyn,1,2011,2,17,14,28,51,3,0
7adfdc5f-d718-4404-ba3d-c85109191f21,5507,2346.5,Bill Payment,South Kathy,0,2002,10,29,5,26,33,1,0
dd6bccae-81b9-4c31-91a7-ee3de715edd4,3981,1837.48,Bill Payment,Lake Heatherside,0,1981,12,4,21,37,51,4,0
a8b0cd4e-381c-42a5-b253-2846beefe80f,1784,1241.8,Bank Transfer,Lake Juan,1,2024,12,28,18,32,38,5,1
839488a4-a74c-4a78-b32c-67f20c9ed497,2805,1523.83,Online Purchase,Williamsport,1,2000,9,6,0,23,46,2,0
f2df3f00-2c41-46e8-ba52-af491453ab25,5643,4441.44,Bank Transfer,Stewartland,1,2004,2,17,20,36,16,1,0
ef5591cd-f238-49e1-aaa5-70e37da38790,9052,2018.32,Bill Payment,Dennisbury,1,2000,2,22,0,39,26,1,0
6cf38397-e9ce-40e9-870e-34ba3bd87870,6442,2168.34,Bill Payment,Powellville,0,1989,5,31,16,46,33,2,0
22ff04cd-1631-4200-aef9-f1eba225486b,8278,3910.78,ATM Withdrawal,Jonathonborough,0,2017,10,31,0,25,40,1,0
003b5b35-a6f2-470a-b10f-986e83f5932b,9254,1267.55,ATM Withdrawal,Romanstad,1,1993,4,26,14,27,34,0,0
addf68c2-a550-42d0-98c3-34e628da6278,2550,1100.46,Bank Transfer,Jonesborough,1,1997,8,17,23,54,43,6,1
88e77371-e203-4721-a02b-67b3bb08aa69,4595,701.73,ATM Withdrawal,North Matthew,0,2008,11,24,21,43,53,0,0
277fea1c-f4cb-4b67-9312-17edb52ceddf,5072,4604.66,Bill Payment,Kellyburgh,1,2015,7,11,2,59,27,5,1
db6c42b6-d13c-490e-91e2-702da4afa2a6,4540,3317.35,Bill Payment,Alexanderhaven,1,2010,1,8,17,0,32,4,0
ea92bd10-413c-4157-a36a-742236ff9413,7770,2232.88,Bank Transfer,Edwardsmouth,1,2011,8,11,21,23,9,3,0
1b12b9ef-eb4d-4f06-9e79-072947bcd273,5800,2444.33,ATM Withdrawal,Port Alexport,0,2020,8,6,13,6,48,3,0
f05d0d39-8e85-41c9-9c5f-db644422bd69,5797,4669.9,Online Purchase,Morrowbury,0,1971,1,8,17,25,13,4,0
74970f9a-7282-451f-ade0-418661b06863,5186,597.65,Bank Transfer,Butlerborough,0,1998,12,10,7,52,48,3,0
416d0eb8-c077-4a5e-bd2c-77dcbae6ff7a,5680,4969.66,ATM Withdrawal,East Sarah,1,2008,12,17,15,53,33,2,0
41500bf5-1a35-43e8-b82d-1fa22387a45e,4838,4092.03,Online Purchase,Rachelburgh,0,1987,6,23,23,34,49,1,0
39bf485e-67ed-43fd-adbf-0f132d9cb0cf,8719,3382.09,ATM Withdrawal,Jensenfort,0,1970,1,23,4,59,44,4,0
c66e74e9-fccf-44e4-a734-9635f80aa04f,5563,3208.89,Online Purchase,Bakerport,0,1976,4,30,16,25,44,4,0
